Title,Company,Location,Tag,Type,Link,Posting Date,Job Summary,Compensation
"Manufacturing Operations, Technical Program Manager Intern",Zoox,"Foster City, CA",Transportation,Intern,https://climatebase.org/job/47093162/manufacturing-operations-technical-program-manager-intern?utm_source=company_page,2023-09-29,"As an Intern for Manufacturing Operations TPM team, you will get the unique opportunity to work with our Manufacturing Operations cross functional teams to develop centralized and local standards, processes, tools & methods, project schedules, identify milestones, flag risks, and clearly communicate ongoing progress. Throughout your internship experience, you will work fluidly in a highly cross-functional team environment involving manufacturing, manufacturing engineers, and logistics team members, support lean manufacturing & 5S initiatives, apply technical knowledge to innovate, design, & develop processes, organize & analyze data sets that outline systemic improvement opportunities, develop & implement system support process & documentations and establish standard reports to provide effective communications to key stakeholders. Technical Qualifications & Language RequirementsPursuing a Bachelor's or Master's Degree in Manufacturing Operations, Industrial Engineering or related fieldSolid knowledge of SQL and Dashboards (e.g Looker, PowerBI, Tableau)Strong self-initiative and comfort working in fast-paced environmentsExcellent organizational, time management, collaboration, problem-solving and analytical skillsProficient in Microsoft & Google SuitesCompensationThe monthly salary range for this position is $6,500 to $9,500. Compensation will vary based on role, degree level and type, and benefits will be offered based on eligibility. Additional benefits may include medical insurance, 401k, and a housing stipend.Vaccine MandateEmployees working in this position will be required to have received a vaccine approved by the U.S. Food and Drug Administration and/or the World Health Organization. In addition, employees who are eligible for a COVID-19 booster vaccine (“Booster”) will be required to receive a Booster. Employees will be required to show proof of vaccination status upon receipt of a conditional offer of employment. That offer of employment will be conditioned upon, among other things, an Applicant’s ability to show proof of vaccination status. Please note the Company provides reasonable accommodations in accordance with applicable state, federal, and local laws.About ZooxZoox is developing the first ground-up, fully autonomous vehicle fleet and the supporting ecosystem required to bring this technology to market. Sitting at the intersection of robotics, machine learning, and design, Zoox aims to provide the next generation of mobility-as-a-service in urban environments. We’re looking for top talent that shares our passion and wants to be part of a fast-moving and highly execution-oriented team.Follow us on LinkedInA Final Note:You do not need to match every listed expectation to apply for this position. Here at Zoox, we know that diverse perspectives foster the innovation we need to be successful, and we are committed to building a team that encompasses a variety of backgrounds, experiences, and skills.","('salary range for this position is', '$6,500', '$9,500')"
"Garage Tools, Full Stack Engineering Intern",Zoox,"Foster City, CA",Transportation,Intern,https://climatebase.org/job/47093126/garage-tools-full-stack-engineering-intern?utm_source=company_page,2023-09-29,"Zoox’s Garage Tools team builds the user-facing software necessary for maintaining and troubleshooting our fleet of purpose-built autonomous robotaxis. Our software is made up of control panels that allow technicians to perform maintenance and troubleshooting procedures. These control panels interface directly with the automotive and AI systems on our robot over a low-level, binary protocol. As an intern with the Garage Tools team, you will play a pivotal role in enhancing our applications. You'll work on adding new features and refining existing ones, ultimately enabling our operational crew to maintain, repair, and prepare our autonomous vehicles for service more efficiently. This internship offers a unique opportunity to engage with the world's most advanced autonomous driving technology, an experience you won't find elsewhere.Technical Qualifications & Language RequirementsFluency with Javascript, TypeScript, HTML & SCSSFamiliarity with a modern frontend framework: React.js, Vue.js, etc.Familiarity with GIT or other version control system, Linux/Unix tool chainsProven written and verbal communication skillsProven ability to work with remote or distributed teamsBonus/Nice-To-Have - Python, C++ (or other low level programming), passionate about bots, auto mechanics and/or autonomous drivingCompensationThe monthly salary range for this position is $6,500 to $9,500. Compensation will vary based on role, degree level and type, and benefits will be offered based on eligibility. Additional benefits may include medical insurance, 401k, and a housing stipend.Vaccine MandateEmployees working in this position will be required to have received a vaccine approved by the U.S. Food and Drug Administration and/or the World Health Organization. In addition, employees who are eligible for a COVID-19 booster vaccine (“Booster”) will be required to receive a Booster. Employees will be required to show proof of vaccination status upon receipt of a conditional offer of employment. That offer of employment will be conditioned upon, among other things, an Applicant’s ability to show proof of vaccination status. Please note the Company provides reasonable accommodations in accordance with applicable state, federal, and local laws.About ZooxZoox is developing the first ground-up, fully autonomous vehicle fleet and the supporting ecosystem required to bring this technology to market. Sitting at the intersection of robotics, machine learning, and design, Zoox aims to provide the next generation of mobility-as-a-service in urban environments. We’re looking for top talent that shares our passion and wants to be part of a fast-moving and highly execution-oriented team.Follow us on LinkedInA Final Note:You do not need to match every listed expectation to apply for this position. Here at Zoox, we know that diverse perspectives foster the innovation we need to be successful, and we are committed to building a team that encompasses a variety of backgrounds, experiences, and skills.","('salary range for this position is', '$6,500', '$9,500')"
Full Stack Engineering Intern,Zoox,"San Francisco, CA",Transportation,Intern,https://climatebase.org/job/47093123/full-stack-engineering-intern?utm_source=company_page,2023-09-29,"Zoox’s fleet management applications are essential for the operation of our ever-growing fleet of autonomous robotaxis. Our team builds tools to monitor and interact with our vehicles remotely: everything from in-the-field diagnostics to step-function operational improvements like remote software deploy and automated scheduling. If you’re excited about building world-class web applications that make a real difference in people’s lives, this position is for you!Technical Qualifications & Language RequirementsPursuing a Bachelor's or Master's in Computer Science or related fieldFluency with at least one modern JS framework: Vue, Angular, or ReactExperience with TypeScript, Flow or JavaScriptExperience with HTML/CSSSolid understanding of web servers and web technologiesCompensationThe monthly salary range for this position is $6,500 to $9,500. Compensation will vary based on role, degree level and type, and benefits will be offered based on eligibility. Additional benefits may include medical insurance, 401k, and a housing stipend.Vaccine MandateEmployees working in this position will be required to have received a vaccine approved by the U.S. Food and Drug Administration and/or the World Health Organization. In addition, employees who are eligible for a COVID-19 booster vaccine (“Booster”) will be required to receive a Booster. Employees will be required to show proof of vaccination status upon receipt of a conditional offer of employment. That offer of employment will be conditioned upon, among other things, an Applicant’s ability to show proof of vaccination status. Please note the Company provides reasonable accommodations in accordance with applicable state, federal, and local laws.About ZooxZoox is developing the first ground-up, fully autonomous vehicle fleet and the supporting ecosystem required to bring this technology to market. Sitting at the intersection of robotics, machine learning, and design, Zoox aims to provide the next generation of mobility-as-a-service in urban environments. We’re looking for top talent that shares our passion and wants to be part of a fast-moving and highly execution-oriented team.Follow us on LinkedInA Final Note:You do not need to match every listed expectation to apply for this position. Here at Zoox, we know that diverse perspectives foster the innovation we need to be successful, and we are committed to building a team that encompasses a variety of backgrounds, experiences, and skills.","('salary range for this position is', '$6,500', '$9,500')"
"Fleet Operations Software, Backend Engineering Intern",Zoox,"Foster City, CA",Transportation,Intern,https://climatebase.org/job/47093121/fleet-operations-software-backend-engineering-intern?utm_source=company_page,2023-09-29,"Zoox's Bot-to-Cloud Communication Pipelines team builds the platform that enables cloud services to communicate with Zoox's fleet of robotaxis in real-time. This cloud communication platform is crucial for enabling our driverless robotaxi service. As an intern on our team, you will help build the microservices required to ensure reliable, mission-critical communication between our robot and our fleet management cloud services. Technical Qualifications & Language RequirementsPursuing a Bachelor's or Master's Degree in Computer Science or related fieldExperience with TypeScript, Flow, or JavaScriptExperience with backend systems & frameworks (e.g Node.js and Express)Solid understanding of web servers and web technologiesBonus/Nice-To-Have - Frontend web experience in a modern framework (e.g Vue, Angular, React), experience with C++ CompensationThe monthly salary range for this position is $6,500 to $9,500. Compensation will vary based on role, degree level and type, and benefits will be offered based on eligibility. Additional benefits may include medical insurance, 401k, and a housing stipend.Vaccine MandateEmployees working in this position will be required to have received a vaccine approved by the U.S. Food and Drug Administration and/or the World Health Organization. In addition, employees who are eligible for a COVID-19 booster vaccine (“Booster”) will be required to receive a Booster. Employees will be required to show proof of vaccination status upon receipt of a conditional offer of employment. That offer of employment will be conditioned upon, among other things, an Applicant’s ability to show proof of vaccination status. Please note the Company provides reasonable accommodations in accordance with applicable state, federal, and local laws.About ZooxZoox is developing the first ground-up, fully autonomous vehicle fleet and the supporting ecosystem required to bring this technology to market. Sitting at the intersection of robotics, machine learning, and design, Zoox aims to provide the next generation of mobility-as-a-service in urban environments. We’re looking for top talent that shares our passion and wants to be part of a fast-moving and highly execution-oriented team.Follow us on LinkedInA Final Note:You do not need to match every listed expectation to apply for this position. Here at Zoox, we know that diverse perspectives foster the innovation we need to be successful, and we are committed to building a team that encompasses a variety of backgrounds, experiences, and skills.","('salary range for this position is', '$6,500', '$9,500')"
Enterprise Data Governance Intern,Zoox,"Foster City, CA",Transportation,Intern,https://climatebase.org/job/47093119/enterprise-data-governance-intern?utm_source=company_page,2023-09-29,"At Zoox, our Data Governance team is responsible for setting internal standards that govern our data policies - how data is gathered, stored, processed and disposed. We're responsible for managing the integrity, usability and security of our enterprise systems. As our Enterprise Data Governance Intern, you will support ongoing and new activities (e.g. configuration management and data dictionaries), create and maintain project documentation for business process flows & management reports, share guidance and expertise with the organization, participate in various testing cycles to support the end-user and facilitate meetings and trainings as needed. Technical Qualifications & Language RequirementsPursuing a Bachelor's or Master's in Data Analytics, Business Analystics or related fieldStrong foundation of data project lifecyclesProficiency in Microsoft & Google SuitesAbility to communicate clearly, organize competing priorities, work under pressure, collaborate effectively and be a proactive self-starterBonus/Nice-To-Have - Previous background in automotive/transportation or consulting industriesCompensationThe monthly salary range for this position is $6,500 to $9,500. Compensation will vary based on role, degree level and type, and benefits will be offered based on eligibility. Additional benefits may include medical insurance, 401k, and a housing stipend.Vaccine MandateEmployees working in this position will be required to have received a vaccine approved by the U.S. Food and Drug Administration and/or the World Health Organization. In addition, employees who are eligible for a COVID-19 booster vaccine (“Booster”) will be required to receive a Booster. Employees will be required to show proof of vaccination status upon receipt of a conditional offer of employment. That offer of employment will be conditioned upon, among other things, an Applicant’s ability to show proof of vaccination status. Please note the Company provides reasonable accommodations in accordance with applicable state, federal, and local laws.About ZooxZoox is developing the first ground-up, fully autonomous vehicle fleet and the supporting ecosystem required to bring this technology to market. Sitting at the intersection of robotics, machine learning, and design, Zoox aims to provide the next generation of mobility-as-a-service in urban environments. We’re looking for top talent that shares our passion and wants to be part of a fast-moving and highly execution-oriented team.Follow us on LinkedInA Final Note:You do not need to match every listed expectation to apply for this position. Here at Zoox, we know that diverse perspectives foster the innovation we need to be successful, and we are committed to building a team that encompasses a variety of backgrounds, experiences, and skills.","('salary range for this position is', '$6,500', '$9,500')"
"Driving Tools, Full Stack Software Engineering Intern",Zoox,"Foster City, CA",Transportation,Intern,https://climatebase.org/job/47093112/driving-tools-full-stack-software-engineering-intern?utm_source=company_page,2023-09-29,"Zoox’s realtime in-vehicle visualization system is essential for the safe and effective use of our ever-growing fleet of autonomous robotaxis. As an engineering intern on our Driving Tools team, you will collaborate with some of the best and brightest robotics engineers in the world to develop web-based applications that make complex robotics systems accessible to our team of robot operators. If you are driven to build great products, 3D graphics, and building tools that users love, this is the place for you!Technical Qualifications & Language RequirementsPursuing a Bachelor's, Master's or Ph.D Degree in Computer Science or related fieldSolid foundations in JavaScript, HTML and CSSSolid understanding of web technologiesExperience with a Front End UI Framework (e.g Vue, React, Svelte)Ability to communicate clearly and collaborate consistentlyBonus/Nice-To-Have - Experience with TypeScript, Python/C++CompensationThe monthly salary range for this position is $6,500 to $9,500. Compensation will vary based on role, degree level and type, and benefits will be offered based on eligibility. Additional benefits may include medical insurance, 401k, and a housing stipend.Vaccine MandateEmployees working in this position will be required to have received a vaccine approved by the U.S. Food and Drug Administration and/or the World Health Organization. In addition, employees who are eligible for a COVID-19 booster vaccine (“Booster”) will be required to receive a Booster. Employees will be required to show proof of vaccination status upon receipt of a conditional offer of employment. That offer of employment will be conditioned upon, among other things, an Applicant’s ability to show proof of vaccination status. Please note the Company provides reasonable accommodations in accordance with applicable state, federal, and local laws.About ZooxZoox is developing the first ground-up, fully autonomous vehicle fleet and the supporting ecosystem required to bring this technology to market. Sitting at the intersection of robotics, machine learning, and design, Zoox aims to provide the next generation of mobility-as-a-service in urban environments. We’re looking for top talent that shares our passion and wants to be part of a fast-moving and highly execution-oriented team.Follow us on LinkedInA Final Note:You do not need to match every listed expectation to apply for this position. Here at Zoox, we know that diverse perspectives foster the innovation we need to be successful, and we are committed to building a team that encompasses a variety of backgrounds, experiences, and skills.","('salary range for this position is', '$6,500', '$9,500')"
Backend Software Engineering Intern,Zoox,"Foster City, CA",Transportation,Intern,https://climatebase.org/job/47093098/backend-software-engineering-intern?utm_source=company_page,2023-09-29,"The Ride and Fleet Backend Team is looking for a Backend Software Engineering Intern to build out thebackend services that provide top-notch rider and vehicle operator experience across mobile apps,robots, and web apps. Our Zoox robots take missions like rideshare trips, charging, cleaning, and support rider interactionslike authentication, ingress, and egress. As our intern, you will be part of the backbone of our autonomous fleet managementsystem and the brains behind connecting our riders and vehicle operators to our robots. You will learn from our myriad of our team's scope - from fleet dispatch, payment, rider & mission management, robot & service management to trip ETA.Working alongside our experienced engineers, you will get the exciting opportunity to solve challenging problems and define the ride experience of Zoox's autonomous vehicles.Technical Qualifications & Language RequirementsPursuing a Bachelor's Degree in an engineering, math, or related fieldPassionate in building ride service for autonomous vehiclesFluent in Kotlin, Java or Python programming languageExperience in writing clean, reusable and modularized codeGood understanding of distributed systemsAbility to actively collaborate with team members to design solutions, define execution plans and deliver featuresStrong understanding of debugging and troubleshooting for smooth operationCompensationThe monthly salary range for this position is $6,500 to $9,500. Compensation will vary based on role, degree level and type, and benefits will be offered based on eligibility. Additional benefits may include medical insurance, 401k, and a housing stipend.Vaccine MandateEmployees working in this position will be required to have received a vaccine approved by the U.S. Food and Drug Administration and/or the World Health Organization. In addition, employees who are eligible for a COVID-19 booster vaccine (“Booster”) will be required to receive a Booster. Employees will be required to show proof of vaccination status upon receipt of a conditional offer of employment. That offer of employment will be conditioned upon, among other things, an Applicant’s ability to show proof of vaccination status. Please note the Company provides reasonable accommodations in accordance with applicable state, federal, and local laws.About ZooxZoox is developing the first ground-up, fully autonomous vehicle fleet and the supporting ecosystem required to bring this technology to market. Sitting at the intersection of robotics, machine learning, and design, Zoox aims to provide the next generation of mobility-as-a-service in urban environments. We’re looking for top talent that shares our passion and wants to be part of a fast-moving and highly execution-oriented team.Follow us on LinkedInA Final Note:You do not need to match every listed expectation to apply for this position. Here at Zoox, we know that diverse perspectives foster the innovation we need to be successful, and we are committed to building a team that encompasses a variety of backgrounds, experiences, and skills.","('salary range for this position is', '$6,500', '$9,500')"
"Intern, Software Validation Engineer, Summer 2024",Lucid Motors,"Newark, CA",Transportation,Intern,https://climatebase.org/job/46970072/intern-software-validation-engineer-summer-2024?utm_source=company_page,2023-09-29,"Leading the future in luxury electric and mobilityAt Lucid, we set out to introduce the most captivating, luxury electric vehicles that elevate the human experience and transcend the perceived limitations of space, performance, and intelligence. Vehicles that are intuitive, liberating, and designed for the future of mobility. We plan to lead in this new era of luxury electric by returning to the fundamentals of great design – where every decision we make is in service of the individual and environment. Because when you are no longer bound by convention, you are free to define your own experience. Come work alongside some of the most accomplished minds in the industry. Beyond providing competitive salaries, we’re providing a community for innovators who want to make an immediate and significant impact. If you are driven to create a better, more sustainable future, then this is the right place for you.We are currently seeking a Software Validation Engineer. This position requires a passionate student with a basic understanding of Car and programming languages, as well as a passion for working on EVs. Our ideal candidate exhibits a can-do attitude and approaches his or her work with vigor and determination. Candidates will be expected to demonstrate excellence in their respective fields, to possess the ability to learn quickly, and to strive for perfection within a fast-paced environment. Role/Responsibilities: Testing and assessing customer-facing features on cars Exposure to HVAC, Powertrain, or Infotainment  Assisting and contributing to track testing on our vehicles Experience working cross-collaboratively with other teams Preferred Qualifications: Familiarity with cars Participation in FSAE or similar school projects Understanding of Python, MatLab, C or similar programming languages Field(s) of study: Electrical Engineering, Computer Science, Mechanical Engineering or  related fieldsWill consider undergrads Junior level or above Pursuing Bachelor’s or master's degree Proof of enrollment in current or into next program (MS, PhD)Nice to Have:• Experience in SAE or SAR projectsCompleted course work in Computer Science, Mechanical Engineering or Electrical  EngineeringProgram Details:Timing: May-August, or June-September pending class schedules. Duration of Internship: Our internship program is 12 weeks; the end date is flexible based on individual needs.Work Location & Environment:   This position will be in Newark, CA, and is fully in-person.  The working environment will be a mix of lab & office work.Compensation: Student compensation is based on location and current degree level, non-negotiable. Visa Sponsorship: Lucid may but is not obligated to sponsor foreign national employees requiring company sponsorship for U.S. employment authorization. Relocation: One round trip flight to the assigned work location from/to permanent residence.  Housing/Transportation: You must provide your own living arrangements and transportation in the local area.  Background Check: All offers of employment are contingent on clearing a background check. Drug Screening: All offers of employment are contingent on passing a drug screen.  Medical benefits: Dental and vision on day 1 for all interns working 32+ hours a week; medical for interns in California working 32+ hours a week. The hourly range for internships specific to the location is $28/hr-$68/hr and is the range Lucid reasonably and in good faith expects to pay for the position taking into account: degree level and job-specific domain. You may be eligible for additional compensation as well as access to our medical, dental, and vision programs. #LI-DNI Lucid maintains your privacy according to its Candidate Privacy Notice. If you are a California resident, please refer to our California Candidate Privacy Notice. At Lucid, we don’t just welcome diversity - we celebrate it! Lucid Motors is proud to be an equal opportunity workplace. We are committed to equal employment opportunity regardless of race, color, national or ethnic origin, age, religion, disability, sexual orientation, gender, gender identity and expression, marital status, and any other characteristic protected under applicable State or Federal laws and regulations. To all recruitment agencies: Lucid Motors does not accept agency resumes. Please do not forward resumes to our careers alias or other Lucid Motors employees. Lucid Motors is not responsible for any fees related to unsolicited resumes. ","('', '', '')"
"Intern, Software Automation Engineer, Summer 2024",Lucid Motors,"Newark, CA",Transportation,Intern,https://climatebase.org/job/46948196/intern-software-automation-engineer-summer-2024?utm_source=company_page,2023-09-29,"Leading the future in luxury electric and mobilityAt Lucid, we set out to introduce the most captivating, luxury electric vehicles that elevate the human experience and transcend the perceived limitations of space, performance, and intelligence. Vehicles that are intuitive, liberating, and designed for the future of mobility. We plan to lead in this new era of luxury electric by returning to the fundamentals of great design – where every decision we make is in service of the individual and environment. Because when you are no longer bound by convention, you are free to define your own experience. Come work alongside some of the most accomplished minds in the industry. Beyond providing competitive salaries, we’re providing a community for innovators who want to make an immediate and significant impact. If you are driven to create a better, more sustainable future, then this is the right place for you.We are currently seeking a Software Automation Engineer intern. This position requires a passionate student with a basic understanding of coding in Java or Python languages and a  passion for working on EVs. Our ideal candidate exhibits a can-do attitude and approaches his or her work with vigor and determination. Candidates will be expected to demonstrate  excellence in their respective fields, possess the ability to learn quickly and to strive for  perfection within a fast-paced environment Role/Responsibilities:Contribute to updating and modifying current automation scriptsDevelop test automation frameworksWork alongside and collaborate with other software engineers on the team Proactively learning about new technologiesExposure to verifying features on our electric vehiclesPreferred Qualifications:Experience in Python, Java, or related programming languagesExperience automating manual test casesUnderstanding how to modify/develop new testing scriptsFamiliarity with making changes in the test automation frameworkField(s)of study: Computer Science, Computer Engineering or related fieldsWill consider undergrads Junior level or above Pursuing Bachelor’s or master's degree Proof of enrollment in current or into next program (MS, PhD)Program Information: Timing: May-August, or June-September pending class schedules. Duration of Internship: Our internship program is 12 weeks; the end date is flexible based on individual needs.Work Location & Environment:   This position will be in Newark, CA, and is fully in-person.  The working environment will be a mix of lab & office work.Compensation: Student compensation is based on location and current degree level, non-negotiable. Visa Sponsorship: Lucid may but is not obligated to sponsor foreign national employees requiring company sponsorship for U.S. employment authorization. Relocation: One round trip flight to the assigned work location from/to permanent residence.  Housing/Transportation: You must provide your own living arrangements and transportation in the local area.  Background Check: All offers of employment are contingent on clearing a background check. Drug Screening: All offers of employment are contingent on passing a drug screen.  Medical benefits: Dental and vision on day 1 for all interns working 32+ hours a week; medical for interns in California working 32+ hours a week.The hourly range for internships specific to the location is $28/hr-$68/hr and is the range Lucid reasonably and in good faith expects to pay for the position taking into account: degree level and job-specific domain. You may be eligible for additional compensation as well as access to our medical, dental, and vision programs. #LI-DNI Lucid maintains your privacy according to its Candidate Privacy Notice. If you are a California resident, please refer to our California Candidate Privacy Notice. At Lucid, we don’t just welcome diversity - we celebrate it! Lucid Motors is proud to be an equal opportunity workplace. We are committed to equal employment opportunity regardless of race, color, national or ethnic origin, age, religion, disability, sexual orientation, gender, gender identity and expression, marital status, and any other characteristic protected under applicable State or Federal laws and regulations. To all recruitment agencies: Lucid Motors does not accept agency resumes. Please do not forward resumes to our careers alias or other Lucid Motors employees. Lucid Motors is not responsible for any fees related to unsolicited resumes. ","('', '', '')"
"Intern, Real Estate",Canadian Solar Inc.,"Remote (US, United States)",,Intern,https://climatebase.org/job/47004749/intern-real-estate?utm_source=company_page,2023-09-28,"Job Description Functional TitleIntern, Real EstateFLSA StatusExemptFunctional AreaDevelopmentGradeIntern SummaryThe Company is seeking 1 PAID Summer 2024 intern to support business development efforts with real estate analysis, cross functional coordination, deal support, and research, across a pipeline of utility-scale solar PV and energy storage projects. The internship will cover the Summer term and is flexible with start/end dates. This intern will gain exposure to projects currently under development, being constructed, preparing for financial close, and actively being marketed into wholesale power markets in the US.  These projects will be located in the West, Central, and Eastern regions across the US. This internship is an opportunity to join an industry-leading team to help drive management decision making and grow the business. Principal Responsibilities/Key Results AreasReport to and support real estate managers on a portfolio of utility scale solar PV and energy storage projects in various stages of development.Create supporting documents and discrete analysis to aid real estate activities.Assist in due diligence, analysis and recommendations for potential mergers and acquisitions (M&A), project sales/financings, and co-development opportunities.Conduct title and vesting research on real property.Status tracking with Smartsheets software (Land ownership, land details, title matters) Financial & Organizational Scope Reporting Relationships & InteractionsNo direct financial responsibility  Reports to Real Estate Director.Supports the Real Estate Team Interacts with various internal groups and external parties RequirementsKnowledge & SkillsDemonstrated interest in a career in energy, renewable energy, project development, or real estateHighly proficient in MS Word, MS Excel, PowerPoint, as well as Google Earth, some proficiency in Smartsheets a plus.Evidence of solid research and writing skillsGeneral understanding of real estate concepts     AbilitiesStrong sense of personal responsibility and ownership of work productHighly driven and hard-working individual, with high standards for themselves and othersDesire to work in a transaction-based environment, where requirements and tight deadlines are often dictated by deal flowStrong quantitative aptitude, with an extremely high level of attention to detailExcellent personal organizational skillsAbility to summarize and present complex issues and opportunities into succinct and actionable terms Experience & EducationMinimum of at least 2 years of coursework working toward a Bachelor’s degree or any amount of coursework experience working towards a Graduate or MBA degree.Renewable energy, development, investment banking or consulting experience a plus     Other CommentsAbility to be located in Austin, TX or Remote.","('', '', '')"
"Intern, Permitting",Canadian Solar Inc.,"Remote (US, United States)",,Intern,https://climatebase.org/job/47004747/intern-permitting?utm_source=company_page,2023-09-28,"Job Description Functional TitleIntern, PermittingFLSA StatusExemptFunctional AreaSite DevelopmentGrade              SummaryThe Intern, Permitting & Development is responsible for providing development, permitting and real estate support to the Site Development Team. The position reports to the Director, Permitting. This is a PAID internship and the position will provide support for the Summer 2024. This is a great opportunity for someone who wants hands on, real work experience at a renewable energy company. Principal Responsibilities/Key Results AreasSupport the Site Development Team in securing all discretionary permits required to construct and operate utility-scale power plant projects.  Investigate and outline the permitting process in varying jurisdictions worldwide, including application requirements, fees, anticipated approval timelines, required studies and the likelihood of securing the required permits.Prepare and update MS Project schedules in order to outline and track the status of permitting processes.  Coordinate with the Scheduling Team in the development of comprehensive project schedules.Assist in the development of permitting strategies and public outreach efforts.Coordinate with internal departments and external consultants to produce plans and reports required for environmental and other land use permit applications.  Perform a detailed quality control and content review of these documents prior to submission to outside parties.Assist the Site Acquisition Team with the identification, assessment, and contracting efforts required to secure land for project sites and easements, including drafting offer letters and reviewing and resolving real estate issues.Perform general administrative tasks as needed.    Financial & Organizational Scope Reporting Relationships & InteractionsIndirect financial impact related to projects  The position reports to the Director, Permitting.Will provide support to other members of Permitting team.  RequirementsKnowledge & SkillsExcellent verbal and written communication skills.Excellent problem solving and strategic thinking skills; ability to add value through creative input and forward-thinking.Strong interpersonal and diplomatic skills.AbilitiesMeticulous attention to detail with exceptional organizational and planning skills.Self-starter who initiates tasks proactively with minimal direction.Bright, enthusiastic individual interested in learning about, and working in, the dynamic renewable energy industry.Ability to uphold standards of complete discretion and confidentiality and exercise good judgment on day-to-day decisions.Knowledge and experience with Microsoft Word, PowerPoint, Excel, Outlook, Schedule, Internet Explorer and Adobe Acrobat.Experience & EducationMinimum of at least 2 years of coursework working toward a Bachelor’s degree or any amount of coursework experience working towards a Graduate or MBA degree.Working toward a degree in Environmental Studies, Natural Resources, Policy, Land Planning or related field preferable.Interest in renewable and/or solar energy.            Other CommentsLocation: Remote in the US or Austin, TX  ","('', '', '')"
"Intern, Land Acquisition",Canadian Solar Inc.,"Remote (US, United States)",,Intern,https://climatebase.org/job/47004745/intern-land-acquisition?utm_source=company_page,2023-09-28,"Job Description Functional TitleIntern, Land AcquisitionFLSA StatusNon-ExemptFunctional AreaDevelopmentGradeIntern SummaryRecurrent Energy is seeking 1 PAID Summer 2024 intern to support the North American Land Acquisition team with its efforts in securing access for a pipeline of utility-scale solar (“PV”) and battery energy storage system (“BESS”) projects.  This internship is an opportunity to join an industry-leading team to help drive management decision making and grow the business.  You will gain real-life work experience while having the chance to work on real-world projects that will have a significant impact to our grid and the energy transition to renewables. The internship will cover the summer term and is flexible with start/end dates. This intern will gain exposure to projects currently under development, being constructed, preparing for financial close, and actively being marketed into wholesale power markets in the US.  These projects will be located across the United States and Canada. Principal Responsibilities/Key Results AreasAs an intern for the Land Acquisition Team you will help Recurrent Energy make informed, strategic business decisions by:Negotiating and drafting various agreements related land acquisition for PV and BESSCold calling landowners and developers for project site leadsDrafting proposals, letter of intents (LOIs), term sheets, and other related real estate documentsDeveloping financial offers for purchase or leaseEstablish effective relationships with stakeholdersReviewing real estate title work and assisting with curative efforts In addition, responsibilities include:Report to and support Land Acquisition Managers to develop and execute land acquisition strategy for Solar (PV) and Battery Energy Storage Systems (BESS).Identify, conduct outreach (including cold calls & letter campaigns) and establish relationships with list of targeted landowners/developers to secure viable land for project sites and easementsNegotiate, draft, and review agreements containing favorable business terms for a wide variety of transaction documentation including letters of intent, purchase options, lease options, easements, surface waivers with landowners.Perform high level analysis and review of title, zoning, floodplain, easements, leases, permitting fees, entitlement process, CEQA/NEPA, solar insolation, and other site-specific considerations.Coordinate with internal departments with regular communication, status updates, managing of project budgets, tracker setup and maintenance, participation in team meetings, and project meetingsCreate supporting documents and discrete analysis to aid real estate activities.Assist in due diligence, analysis and recommendations for potential mergers and acquisitions (M&A), project sales/financings, and co-development opportunities.Conduct title and vesting research on real property.Status tracking with Smartsheets software (Land ownership, land details, title matters) You Will Gain Experience in: Reporting Relationships & InteractionsThe Renewable Energy Business, especially in regard to PV and BESSLearn more about our people and culture.Be placed with a mentor.Get hands-on experience.Learn about the importance of a land professional's role in the energy industryHave an opportunity to present your work experience to senior management at the end of the intern assignment.  Reports to Senior Manager of Land AcquisitionAssists the Land Acquisition, Real Estate and Development Teams with respect to securing potential project sites and negotiating other land agreementsInteracts with various internal groups and external parties RequirementsKnowledge & SkillsDemonstrated interest in a career in energy, renewable energy, project development, or real estateExcellent verbal and written communication skillsDetail-oriented problem solver with exceptional organizational skillsStrong interpersonal and diplomatic skills relating to significant contact, communication, & interdependency other team membersKnowledge and experience with Microsoft Word, PowerPoint, Excel, Outlook, Teams, and Adobe AcrobatStrong understanding of GIS and tabletop site review/screeningKnowledge of CoStar/Loopnet is a plusEvidence of solid research and writing skillsGeneral understanding of real estate concepts    AbilitiesOperate in a team environment and participate in cross-functional teams to solve land acquisition problemsMeticulous attention to detail with exceptional organizational and planning skillsSelf-starter who initiates tasks proactively with minimal directionCapability to successfully prioritize and juggle competing deadlinesEntrepreneurial work ethicAbility to uphold standards of complete discretion and confidentiality and exercise good judgment on day-to-day decisionsProficient in Public SpeakingExperience & EducationMinimum of at least 2 years of coursework working toward a Bachelor’s degree or any amount of coursework experience working towards a Graduate, MBA, or J.D. degree.Renewable energy, development, real estate, landman, or consulting experience a plusPreference for J.D./M.B.A. Candidates     Other CommentsAbility to be located in Austin, TX or Remote. ","('', '', '')"
